"","MarketCap","EnterpriseValue","Revenue","GrossProfit","EBITDA","NetIncomeAvltoCommon","TotalCash","TotalDebt","OperatingCashFlow","LeveredFreeCashFlow","symbol","TrailingPE","ForwardPE","PEGRatio","PriceSales","PriceBook","EnterpriseValueRevenue","EnterpriseValueEBITDA","ProfitMargin","OperatingMargin","ReturnonAssets","ReturnonEquity","RevenuePerShare","QtrlyRevenueGrowth","DilutedEPS","QtrlyEarningsGrowth","TotalCashPerShare","TotalDebtEquity","CurrentRatio","BookValuePerShare","Beta","AvgVol","AvgVol1","ForwardAnnualDividendYield","TrailingAnnualDividendYield3","Sector","AnalystOpinion","RollingAVG","Volatility","Kurtosis","RSI","cluster"
"276",6.258e+10,5.982e+10,2.029e+10,1.044e+10,4.6e+09,2.61e+09,3.34e+09,3.16e+09,3.87e+09,3.18e+09,"DHR",25.19,19.28,2.53,3.09,2.61,2.95,12.99,0.1285,0.1789,0.0625,0.1087,28.73,0.033,3.64,0.028,4.89,13.09,1.91,35.26,1.12,4383380,4481010,0.006,0.005,"Capital Goods",1.8,0.10089336849523,0.00855931853312002,3.19617204823859,15.6363732892511,44
"277",1.98e+09,0,663600000,375120000,254660000,43490000,133470000,1.45e+09,106810000,66070000,"DIN",45.22,16.75,1.77,2.99,6.89,0,0,0.0664,0.3328,0.0583,0.1453,35.35,0.052,2.3,0.364,7.01,503.9,1.47,15.13,0.96,158828,200100,0.035,0.032,"Consumer Services",2.6,0.0183409556819806,0.007018216716091,8.58798941891199,7.57234021655671,42
"278",1.06e+09,927720000,886850000,277280000,164860000,64610000,248840000,118710000,126720000,72950000,"DIOD",16.71,12.61,0.51,1.21,1.37,1.05,5.63,0.0729,0.0971,0.0465,0.0849,18.7,-0.018,1.33,0.091,5.19,14.43,4.32,16.27,1.25,184736,167888,0,0,"Technology",1.9,-0.186583570873036,0.0126556695720152,2.52464853711601,42.7082584633077,15
"279",2.0361e+11,2.1297e+11,5.071e+10,2.239e+10,1.453e+10,8.03e+09,3.74e+09,1.496e+10,1.081e+10,5.64e+09,"DIS",25.82,20.98,1.55,4.02,4.43,4.2,14.66,0.1584,0.2408,0.0907,0.1749,29.62,0.07,4.65,0.1,2.21,30.07,1.17,27.08,1.42,5966690,5026740,0.011,0.015,"Consumer Services",2,0.101962212687229,0.00605795081034712,2.96182208981675,27.9353215098612,85
"280",2.99e+10,4.311e+10,1.477e+10,3.72e+09,2.94e+09,1.12e+09,1.4e+09,1.442e+10,2.62e+09,-1.672e+10,"DISH",26.7,37.56,9.05,2.04,13.11,2.92,14.65,0.0758,0.126,0.0535,0.6037,32.04,0.036,2.42,0.998,3.02,568.45,2.26,4.96,0.96,1716050,1532320,0,0,"Consumer Services",2.8,-0.0758117965491749,0.0105114417951205,5.21229462294943,55.9880467209021,27
"281",6.04e+09,5.88e+09,6.94e+09,2.09e+09,749430000,337560000,81410000,57520000,627560000,129820000,"DKS",18.17,14.36,1.15,0.86,3.36,0.85,7.85,0.0486,0.0813,0.1037,0.1941,58.71,0.088,2.81,-0.095,0.69,3.3,1.57,15.01,1.17,1073550,940562,0.011,0.01,"Consumer Services",2.5,-0.0968048079323004,0.00980010807881822,5.87940767828907,27.8883646289055,42
"282",3.61e+09,2.96e+09,964850000,8.9e+08,300190000,180780000,636700000,0,315700000,58410000,"DLB",20.32,20.32,2.18,3.72,1.97,3.07,9.86,0.1874,0.2437,0.0719,0.1036,9.42,0.037,1.73,-0.107,6.21,0,4.28,17.75,1.05,334180,573238,0.011,0.011,"Technology",2.4,-0.12984953824472,0.00778483175794073,11.3600265425389,37.5004869361975,15
"283",3.22e+09,3.54e+09,1.73e+09,1.07e+09,389450000,203320000,64900000,503800000,300600000,268180000,"DLX",15.88,13.42,1.77,1.86,4.43,2.05,9.09,0.1181,0.2049,0.1334,0.3127,34.88,0.075,4.06,0.12,1.3,69.44,0.52,14.51,1.55,314000,356800,0.019,0.019,"Consumer Durables",2,-0.0391398041891297,0.0108836071722209,3.71681284544625,0,6
"284",4.5e+09,5.75e+09,1.68e+09,1.68e+09,453200000,250100000,355200000,1.7e+09,313800000,236990000,"DNB",18.2,15.56,2.86,2.69,0,3.43,12.68,0.1492,0.257,0.1404,0,46.37,-0.015,6.86,-0.519,9.86,0,0.76,-33.6,1.3,188877,171150,0.015,0.014,"Finance",2.8,-0.0503599814669112,0.00779243618336797,3.96913232529762,14.9871085471184,10
"285",5.12e+09,7.34e+09,783180000,613420000,382970000,175160000,328600000,2.5e+09,187330000,136080000,"DNKN",31.44,24.06,2.08,6.63,0,9.38,19.17,0.2237,0.431,0.0653,1.2371,7.72,0.107,1.71,-0.084,3.42,0,1.78,-0.91,0.27,1387790,1564500,0.02,0.018,"Consumer Services",2.4,0.00244196653335629,0.00933882488644046,6.66816811279289,47.1544622909343,42
"286",1.39e+09,5e+09,2.09e+09,1.77e+09,1.77e+09,469430000,6020000,3.63e+09,1.15e+09,-360890000,"DNR",2.96,197,-0.16,0.7,0.26,2.4,2.83,0.2249,0.5589,0.0599,0.0875,5.98,-0.52,1.33,0,0.02,65.06,2.01,15.92,1.76,11035900,14966900,0.064,0.06,"Energy",2.9,-0.509340036196758,0.0285860513834034,3.28397182808892,49.3506493506494,101
"287",3.01e+09,4.98e+09,2.65e+09,2.74e+09,1.07e+09,-14510000,198790000,2.24e+09,850380000,-878060000,"DO",0,91.46,-0.66,1.15,0.73,1.88,4.65,-0.0055,0.2207,0.0461,-0.0033,19.33,-0.125,-0.11,0,1.45,53.7,1.09,30.48,0.92,1916620,2505990,0.023,0.081,"Energy",3.8,-0.261195015493363,0.0237658291946426,2.58801711945163,40.1459782087432,40
"288",1.002e+10,1.204e+10,7.46e+09,2.97e+09,1.44e+09,670340000,595170000,2.61e+09,1.06e+09,1.17e+09,"DOV",11.16,15.25,2.02,1.36,2.81,1.61,8.36,0.1264,0.1509,0.0815,0.179,45.86,-0.104,5.74,0.554,3.8,72.57,1.7,22.96,1.33,1578410,1762340,0.025,0.025,"Technology",2.8,-0.127792691882919,0.00826311593095764,3.25280012949524,50.5189983356345,15
"289",5.425e+10,6.605e+10,5.407e+10,1.07e+10,8.57e+09,4.09e+09,6.01e+09,1.975e+10,0,0,"DOW",13.36,12.86,1.65,1,2.75,1.22,7.71,0.0824,0.1105,0.0541,0.1715,47.14,-0.135,3.52,0.262,5.28,79.74,1.94,17.23,0.63,7971260,11673200,0.037,0.034,"Basic Industries",2.4,-0.0720981313977241,0.0109253804308442,4.20063154675143,28.2868638593083,102
"290",1.531e+10,1.733e+10,6.2e+09,3.63e+09,1.42e+09,7.15e+08,1.5e+08,2.61e+09,9.33e+08,818250000,"DPS",21.87,18.88,2.61,2.46,6.74,2.8,12.19,0.1154,0.1951,0.0916,0.3156,32.07,0.015,3.67,0.048,0.79,115.25,0.81,11.85,0.68,1019960,1182680,0.025,0.022,"Consumer Non-Durables",2.9,0.0238835578674295,0.00856620054727408,3.1406204086368,9.79020294391408,16
"291",9.34e+09,1.016e+10,6.76e+09,1.42e+09,7.49e+08,196400000,535900000,1.47e+09,4.71e+08,1.37e+09,"DRI",13.49,20.9,1.72,1.38,3.99,1.5,13.56,0.1049,0.0635,0.041,0.0875,52.97,0,5.47,0.217,4.24,62.88,0.88,18.48,0.6,1433360,1475580,0.03,0.021,"Consumer Services",2.5,0.109192510881545,0.0112979685126121,2.94422954487636,34.9345636045256,42
"292",354040000,5.89e+09,2.22e+09,2.07e+09,1.08e+09,-72890000,436250000,5.96e+09,471740000,-959620000,"DRYS",0,0,0.48,0.16,0.12,2.65,5.46,-0.0325,0.2746,0.0355,0.0124,4.27,0.076,-0.14,0,0.65,140.43,1.11,4.36,3.22,3519420,3405120,0,0,"Transportation",3.7,-0.273972602739726,0.0377062958608725,3.09560387139026,56.25,98
"293",3.97e+09,4.33e+09,2.78e+09,439900000,426600000,570400000,1.03e+08,498200000,0,0,"DST",7.31,16.64,1.66,1.39,3.24,1.56,10.14,0.205,0.1209,0.0757,0.4863,73.72,0.022,14.93,-0.22,2.83,41.72,1,32.81,1.03,284502,769550,0.011,0.011,"Technology",1.8,-0.0726441218909407,0.0108003051101312,26.1663652522091,42.9951570048309,15
"294",2.88e+09,2.45e+09,2.55e+09,755020000,329740000,161750000,335570000,0,232250000,112350000,"DSW",18.04,15.34,1.33,1.13,2.75,0.96,7.42,0.0635,0.1018,0.11,0.1561,28.71,0.094,1.8,0.226,3.78,0,2.84,11.83,0.91,1193430,1014240,0.025,0.024,"Consumer Services",2.1,-0.164452843537577,0.0132811208675666,3.36031599767246,22.0588401095489,42
"295",1.444e+10,2.296e+10,1.092e+10,3.08e+09,2.44e+09,8.36e+08,2.3e+08,9.3e+09,1.94e+09,-218500000,"DTE",17.16,16.22,3.33,1.31,1.67,2.1,9.4,0.0766,0.1327,0.0332,0.101,61.38,-0.159,4.69,-0.121,1.28,108.71,1.21,47.58,0.32,1114900,1169300,0.038,0.035,"Public Utilities",2.4,-0.019359902830095,0.00913135255679108,2.79515169758667,1.86326492014143,17
"296",4.718e+10,6.228e+10,3.355e+10,1.558e+10,7.95e+09,2.92e+09,4.28e+09,1.941e+10,6.42e+09,2.62e+09,"DTV",16.26,14.73,2.72,1.41,0,1.86,7.84,0.0872,0.1604,0.1437,0,66.7,0.037,5.75,0.301,8.5,0,1.06,-9.22,1.04,3721900,6343790,0,0,"ETF",2.9,0.0411798005827446,0.00464471269953654,3.434896822074,48.5981165749689,96
"297",5.133e+10,9.058e+10,2.33e+10,9.6e+09,8.79e+09,2.47e+09,2.83e+09,4.383e+10,6.65e+09,230880000,"DUK",18.54,15.05,3.38,2.18,1.27,3.89,10.3,0.1221,0.227,0.028,0.0609,32.93,-0.021,4,0,4.09,106.67,1.03,57.98,0.33,3576430,2854890,0.046,0.043,"Public Utilities",2.5,-0.0555161179315493,0.00797716118781294,4.15536145284531,0.77809580730225,17
"298",1.94e+09,1.54e+09,1.92e+09,939940000,301700000,141980000,405690000,0,211720000,110740000,"DV",13.42,12.25,3.27,1.02,1.26,0.8,5.09,0.0767,0.1108,0.0634,0.093,29.77,-0.013,2.26,-0.151,6.37,0,1.67,24.57,0.88,739062,356112,0.012,0.012,"Consumer Services",2.9,-0.00491564481632103,0.0125945671572126,8.0147800148775,52.5139371430519,27
"299",1.699e+10,2.413e+10,1.303e+10,3.68e+09,2.41e+09,429210000,1.43e+09,8.5e+09,1.45e+09,906270000,"DVA",39.95,19.32,1.67,1.3,3.4,1.85,10.03,0.033,0.1384,0.063,0.0997,61.21,0.081,1.98,0,6.67,141.19,1.61,23.12,0.41,988300,680500,0,0,"Health Care",2.2,-0.0581576065709638,0.00561257406321897,3.0931888535241,57.3770135716936,19
"300",2.032e+10,3.02e+10,1.65e+10,1.723e+10,8.38e+09,-2.33e+09,1.86e+09,1.175e+10,6.22e+09,-1.78e+09,"DVN",0,44.52,3.31,1.26,1.16,1.83,3.6,-0.1403,0.2956,0.0622,-0.0927,40.67,-0.266,-5.75,0,4.52,51.05,1.04,43.79,1.2,3194300,4337800,0.019,0.019,"Energy",2,-0.254036437378107,0.014618876525694,2.28277546380224,49.7863462451512,60
"301",1.42e+09,1.39e+09,1.27e+09,254920000,138860000,66180000,27930000,5e+07,86840000,75090000,"DW",21.64,15.9,1.24,1.11,3.79,1.1,10.04,0.0522,0.0819,0.1172,0.187,52.74,0.267,2.71,0.242,1.16,13.51,1.63,15.33,1.22,105934,81475,0,0.035,"Capital Goods",2,-0.00710903835108204,0.0110948507686716,4.72687293743381,12.6050158886755,1
"302",2.5e+07,47740000,1610000,793830,0,-976700,0,21360000,-295640,985240,"DXR",0,0,0,15.71,1.03,29.6,0,-0.6057,0.7532,0.0163,-0.0383,0.4,-0.205,-0.25,0,0,86.88,3.2,6.16,0.6,40948,7913,0.005,0.005,"Health Care",0,-0.179487179487179,0.0297759859368141,4.12359770914668,72.3404255319148,103
"303",2.25e+09,2.6e+09,1.93e+09,336550000,222270000,66990000,22540000,446690000,110280000,17850000,"DY",34.6,25.6,1.13,1.16,4.28,1.35,11.71,0.0348,0.067,0.0672,0.1357,56.56,0.155,1.91,1.566,0.66,85.54,3.18,15.32,1.53,387777,275562,0,0,"Basic Industries",1.9,0.348438360953731,0.0168969375820784,30.3794032988523,0,18
"304",2.233e+10,2.036e+10,4.52e+09,3.09e+09,1.14e+09,8.75e+08,3.02e+09,6.33e+08,1.07e+09,669250000,"EA",26.6,21.36,1.45,5.04,7.37,4.51,17.86,0.1938,0.2093,0.0996,0.3206,14.52,0.055,2.69,0.076,9.6,20.85,1.35,9.8,0.29,3246270,4004550,0,0,"Technology",2.1,0.194690335526638,0.0120883062022074,2.21459484980836,62.7586159334208,15
"305",3.426e+10,3.146e+10,1.835e+10,1.217e+10,5.17e+09,2.97e+09,1.055e+10,7.62e+09,5.32e+09,-239620000,"EBAY",14.54,14.42,1.26,1.88,1.74,1.71,6.09,0.1311,0.1993,0.0524,0.1534,14.97,0.067,1.93,-0.877,8.66,38.49,1.67,16.26,0.84,22239500,22114000,0,0,"Miscellaneous",2.5,0.128600081618814,0.0103632542171425,3.74039545244266,53.416149068323,71
"306",433110000,511440000,589630000,145480000,73320000,-43390000,19050000,85500000,82690000,71080000,"EBF",0,11.65,2.37,0.74,1.49,0.87,6.98,-0.0736,0.0964,0.0726,-0.1323,22.88,0.067,-1.68,0.142,0.74,29.58,5.04,11.28,1.1,181148,197438,0.041,0.042,"Consumer Services",3,0.21835877788602,0.0157433674945734,14.0144748848512,82.8570489798598,27
"307",1.08e+09,1.15e+09,226670000,166930000,82020000,66480000,27460000,136690000,40360000,27260000,"EBIX",17.44,14.55,1.53,4.63,2.53,5.09,14.06,0.2933,0.3189,0.0775,0.1574,6.1,0.24,1.78,0.189,0.79,32.65,1.74,11.87,2.41,393183,276912,0.01,0.01,"Technology",2.5,0.0430894917266241,0.0177780241741909,10.4464022702765,23.8738267996879,15
"308",3.448e+10,3.958e+10,1.424e+10,6.6e+09,2.92e+09,1.25e+09,237900000,7.21e+09,1.71e+09,893950000,"ECL",28.36,22.4,1.91,2.43,5.03,2.78,13.56,0.0874,0.1438,0.0659,0.1778,47.55,-0.012,4.08,0.222,0.8,103.9,1.19,23.08,0.89,1053830,1267060,0.012,0.011,"Basic Industries",2,0.00476885639533686,0.00893039966128624,6.89212826282054,15.6455125114319,18
"309",1.12e+09,3.68e+09,1.1e+09,0,444200000,111580000,136210000,2.69e+09,118780000,8.4e+07,"ECPG",10.66,7.31,0.52,1.01,1.76,3.33,8.28,0.0996,0.3748,0.0731,0.1773,42.6,0.126,4.04,0.269,5.23,404.28,12.79,24.34,1.01,238358,143762,0,0,"Finance",1.8,0.0314147954097172,0.0127987815265803,4.10749788254959,53.960358298094,10
"310",1.862e+10,3.043e+10,1.275e+10,5.11e+09,3.29e+09,1.1e+09,1.17e+08,1.271e+10,3.17e+09,-539880000,"ED",17,15.9,6.72,1.45,1.45,2.39,9.24,0.0864,0.173,0.0326,0.0874,43.52,-0.046,3.74,0.025,0.4,99.52,1,43.57,0.28,2350630,2420840,0.043,0.041,"Public Utilities",3.3,0.0283136850601676,0.00810811651972489,3.00003995585605,0,17
"311",3.55e+09,3.32e+09,1.71e+09,630670000,234840000,92800000,480710000,427500000,236470000,212810000,"EEFT",39.85,18.87,1.52,2.07,5.15,1.95,14.15,0.0544,0.0976,0.0598,0.1375,32.82,0.118,1.72,-0.552,9.27,62.37,1.35,13.18,1.9,277308,439175,0,0,"Finance",1.7,0.151841245134669,0.0137813492252419,3.59841107711045,22.8571414965977,10
"312",1.208e+10,1.323e+10,2.57e+09,1.59e+09,893300000,3.9e+08,84200000,1.48e+09,681200000,584300000,"EFX",32.02,20.93,2.29,4.7,5.57,5.15,14.81,0.1519,0.2688,0.0923,0.1701,21.45,0.105,3.19,0.196,0.71,67.11,0.75,18.34,0.8,602169,880288,0.012,0.011,"Finance",2.5,0.0399673316039239,0.00901879473335595,2.61015136450811,30.3201637815134,10
"313",105240000,168360000,124810000,44850000,13830000,2610000,2720000,66730000,16710000,-8400000,"EGAS",29.24,14.33,0,0.84,1.05,1.35,12.18,0.0288,0.0558,0.0204,0.0259,11.9,-0.126,0.34,-0.033,0.26,66.82,0.86,9.52,-0.52,21411,19138,0.054,0.041,"Public Utilities",2,0.00638911598699773,0.00693117820333361,3.41101622715066,36.6666666666666,17
"314",1.955e+10,3.216e+10,1.3e+10,4.67e+09,4.43e+09,1.53e+09,1.15e+08,1.257e+10,3.65e+09,-1.49e+09,"EIX",11.39,15.39,6.77,1.49,1.75,2.47,7.26,0.1335,0.2185,0.0362,0.1208,39.87,-0.141,5.27,0.699,0.35,95.97,0.83,33.99,0.64,2082630,2051100,0.029,0.027,"Public Utilities",2,-0.0181666659604098,0.00962717002277168,2.78738747468285,2.0324829796471,17
"315",896650000,595250000,910330000,598370000,55380000,11960000,458870000,168850000,0,0,"EJ",98.44,9.84,1.19,0.99,0.93,0.65,10.75,0.0131,0.0275,0.0097,0.0199,6.49,0.036,0.06,0,3.22,15.27,2.95,6.79,1.61,2264070,611062,0.048,0.055,"Finance",2,-0.0337423312883435,0.0196208844434284,8.174167715327,43.3333333333333,58
"316",3.378e+10,3.348e+10,1.098e+10,8.81e+09,2.15e+09,1.19e+09,1.42e+09,1.45e+09,1.75e+09,1.28e+09,"EL",28.95,26.92,3.45,3.09,8.79,3.05,15.59,0.1087,0.1588,0.1385,0.3175,28.84,0.012,3.08,0.276,3.77,37.59,2.11,10.19,1.08,1486740,1105440,0.011,0.01,"Consumer Non-Durables",2,0.0862188884259398,0.00875099705968175,4.71529289883138,42.5887504848641,104
"317",5.176e+10,4.9e+10,2.469e+10,1.525e+10,5.42e+09,2.47e+09,7.74e+09,7.42e+09,6.04e+09,4.47e+09,"EMC",21.93,12.87,1.2,2.09,2.57,1.98,9.04,0.1002,0.1619,0.056,0.1167,12.43,0.02,1.23,-0.173,4.02,34.41,1.13,10.43,1.19,13786500,19337100,0.018,0.017,"Technology",2,0.0191480066370074,0.0103976183271083,3.08180057243593,6.80278448790165,30
"318",1.168e+10,1.841e+10,9.66e+09,2.22e+09,2.15e+09,6.87e+08,1.96e+08,7.68e+09,1.53e+09,765120000,"EMN",17.12,10.01,1.36,1.21,3.39,1.91,8.58,0.0713,0.1723,0.0749,0.1891,64.94,0.06,4.58,-0.266,1.32,217.92,1.8,23.16,1.27,1630270,2151650,0.022,0.011,"Basic Industries",2.3,0.0441391015393686,0.0100276487338575,8.62552192055497,20.0986363366775,18
"319",3.458e+10,3.724e+10,2.411e+10,1.016e+10,4.77e+09,2.64e+09,3.26e+09,6.63e+09,3.36e+09,3.26e+09,"EMR",13.7,14.66,2.42,1.44,3.93,1.55,7.8,0.1094,0.1675,0.1067,0.273,34.84,-0.071,3.78,0.779,4.87,73.93,1.18,13.23,1.14,4344620,4036800,0.037,0.035,"Energy",2.8,-0.0952759558684877,0.00827894509079884,3.56844673810852,27.9835390946502,40
"320",2.4e+09,0,1.76e+09,2.14e+09,338700000,75300000,90100000,0,213400000,0,"ENR",14.45,15.85,0,0,0,0,0,0.0429,0.1633,0,0,0,-0.044,2.67,0,0,0,1.93,0,0.96,916014,852888,0.027,0,"Miscellaneous",2.2,0.100285657142857,0.0184807821957225,4.27558532738862,99.9999418605498,105
"321",2.78e+09,3e+09,2.51e+09,640910000,339570000,181190000,268920000,515920000,194470000,154810000,"ENS",16.56,12.08,0.86,1.1,2.64,1.2,8.85,0.0723,0.1128,0.0787,0.1571,54.94,-0.053,3.77,1.06,6.05,49.07,2.85,23.58,1.59,275925,305275,0.011,0.011,"Consumer Non-Durables",1.9,-0.0829395480221012,0.0106145715211368,3.51736841493112,33.8346107750214,16
"322",2.08e+09,2.25e+09,1.06e+09,376680000,178150000,8450000,344570000,741950000,113880000,-40460000,"ENTG",242.87,15.12,1.45,1.95,2.74,2.12,12.63,0.008,0.0745,0.0377,0.0111,7.59,0.588,0.06,0.039,2.46,98.34,3.27,5.38,1.48,711789,1008220,0,0,"Consumer Non-Durables",2.2,0.0881057268722468,0.0112611227626258,13.417711389208,0.613496932515432,16
"323",4.237e+10,4.604e+10,1.471e+10,1.55e+10,8.15e+09,2.08e+09,2.13e+09,6.9e+09,7.34e+09,-1.34e+09,"EOG",20.27,52.16,-36.9,2.93,2.47,3.13,5.65,0.1418,0.2371,0.0652,0.1245,27.03,-0.47,3.81,0,3.88,39.5,1.55,31.83,0.66,4364830,5987460,0.009,0.009,"Energy",2.1,-0.200346849933337,0.0123657493039965,4.53662826247629,38.2929900131511,60
"324",3.27e+09,4.94e+09,389370000,360150000,336970000,154630000,102210000,1.86e+09,266280000,254840000,"EPR",20.52,12.08,2.91,8.25,1.68,12.69,14.66,0.4595,0.6832,0.0459,0.0969,7.03,0.101,2.78,-0.016,1.79,96.87,4.67,33.39,0.24,321319,258588,0.065,0.063,"Consumer Services",2.7,-0.0211672919549049,0.00880817969091923,2.26712315386805,17.8205549659568,42
"325",1.676e+10,1.984e+10,2.51e+09,1.25e+09,1.03e+09,-224480000,536710000,4.67e+09,750510000,753950000,"EQIX",0,18.36,1.51,6.42,7.44,7.92,19.18,-0.0896,0.2164,0.0439,-0.0939,46.32,0.109,-4.15,0.847,9.43,215.88,1.38,37.98,0.56,701705,681862,0.024,0.039,"Public Utilities",2,0.14064492376332,0.00857287095980028,5.3098747043413,36.0156589181367,17
"326",2.723e+10,3.819e+10,2.65e+09,1.73e+09,1.71e+09,727170000,56310000,1.089e+10,1.34e+09,1.06e+09,"EQR",37.37,20.16,2.67,10.21,2.63,14.42,22.31,0.2775,0.3551,0.0256,0.0685,7.32,0.052,2,1.306,0.16,97.06,0.22,28.28,-0.01,1665550,1689020,0.03,0.028,"Consumer Services",2.6,-0.0151460821046182,0.00951526836527854,3.06178232887108,43.4286360815585,42
"327",1.171e+10,1.265e+10,2.36e+09,2.03e+09,1.67e+09,263210000,1.96e+09,3.29e+09,1.31e+09,-1.21e+09,"EQT",44.73,41.54,-2.81,5,2.3,5.37,7.56,0.1115,0.3865,0.0456,0.0654,15.52,-0.198,1.72,-0.95,12.85,43.04,2.42,33.72,1.03,1414690,2323740,0.002,0.002,"Energy",2,-0.112194435454073,0.012898617872683,4.42819296637642,20.7289780043732,40
"328",3.09e+09,-2.48e+09,1.02e+09,618900000,282210000,229010000,6.01e+09,4.3e+08,309290000,-1.32e+09,"ESGR",13.51,12.8,1.46,3.03,1.32,-2.43,-8.78,0.2247,0.27,0.017,0.0932,53.43,1.252,11.84,0.516,311.9,14.66,8.5,121.25,1.15,29291,35325,0,0,"Finance",1,0.12716642768541,0.00978817108986072,2.46754030830287,62.1761539906345,106
"329",2.73e+09,3.4e+09,2e+09,720620000,327780000,138160000,172650000,843960000,187590000,158530000,"ESL",44.87,14.16,2.4,1.37,1.64,1.7,10.38,0.0318,0.1175,0.0452,0.0754,63.26,-0.021,1.98,-0.463,5.6,50.22,2.86,54.11,1.34,305844,227000,0,0,"Capital Goods",2.2,-0.219404803320923,0.0104859399338122,27.8771462967789,50.4219097277529,1
"330",6.569e+10,0,1.021e+11,7.93e+09,6.73e+09,2.12e+09,905800000,1.235e+10,4.38e+09,5e+09,"ESRX",31.78,14.89,1.26,0.64,3.19,0,0,0.0208,0.0462,0.0564,0.1011,138.25,0.051,2.83,0.344,1.24,59.9,0.62,28.25,0.64,4174050,4062200,0,0,"Health Care",2.3,0.0312572031718434,0.00973477719978412,3.44875595746934,73.2217726405382,7
"331",3.89e+09,8.57e+09,4.66e+09,2.49e+09,2.45e+09,-2.68e+09,1.63e+09,6.13e+09,2.1e+09,-132590000,"ESV",0,6.4,-0.09,0.84,0.46,1.84,3.49,-0.8303,0.4116,0.0669,-0.2481,20.11,0.091,-16.74,0.11,6.97,72,2.69,36.29,1.02,5827690,8389710,0.035,0.108,"Energy",3.2,-0.306043021733117,0.0241470789414337,3.89843392678428,65.0190247075952,107
"332",8.25e+09,1.159e+10,1.77e+09,1.66e+09,0,4.59e+08,2.64e+09,5.95e+09,0,0,"ETFC",18.09,19.6,1.37,4.69,1.45,6.53,0,0.2587,0.3405,0.0099,0.0842,6.13,0.038,1.57,3.232,9.09,104.11,2.39,19.69,1.45,3347860,3721020,0,0,"Finance",2.1,0.00887468938587149,0.013647750784482,3.1703835393965,51.8797020747399,10
"333",411580000,815050000,379970000,379790000,93040000,25370000,46580000,479260000,63590000,41030000,"ETM",16.2,11.45,8.16,1.03,1.19,2.15,8.76,0.0668,0.2268,0.059,0.0807,10.04,0.002,0.65,0,1.22,145.79,1.78,8.64,1.76,43397,42638,0,0,"Consumer Services",2.7,-0.183087664856478,0.0162998987653878,3.97993915593912,12.5,42
"334",2.83e+10,3.71e+10,2.228e+10,6.91e+09,3.56e+09,1.82e+09,8.02e+08,9.34e+09,1.94e+09,1.98e+09,"ETN",15.82,11.9,1.53,1.28,1.88,1.67,10.44,0.0817,0.1165,0.0477,0.113,47.2,-0.049,3.83,0.062,1.72,61.19,1.4,32.56,1.57,2506990,4121390,0.036,0.035,"Technology",2.1,-0.101614526771019,0.00885748256515496,3.04412500033407,50.5232782307652,15
"335",1.275e+10,2.56e+10,1.221e+10,4.37e+09,3.85e+09,837600000,1.18e+09,1.404e+10,3.73e+09,213870000,"ETR",15.31,13.61,-44.1,1.03,1.25,2.1,6.64,0.0686,0.1632,0.0276,0.081,67.92,-0.09,4.64,-0.257,6.58,134.54,1.1,56.45,0.36,1365220,1246990,0.048,0.047,"Public Utilities",3.1,-0.0927061337385964,0.00901812114175512,2.78560114813172,15.8490248486887,17
"336",2.764e+10,4.753e+10,2.902e+10,5.86e+09,8e+09,2.23e+09,1.82e+09,2.274e+10,5.78e+09,-1.57e+09,"EXC",12.44,13.26,2.38,0.94,1.18,1.64,5.94,0.0767,0.1471,0.032,0.104,33.71,0.22,2.58,6.7,2.12,92.28,1.54,26.78,0.36,7118580,12263700,0.04,0.039,"Public Utilities",2.3,-0.0490787947119652,0.0107461437027581,4.55822041046163,16.0919929977091,17
"337",139710000,148360000,195040000,14370000,42610000,-77210000,27490000,2.9e+07,25940000,44130000,"EXK",0,0,0,0.71,0.71,0.76,3.48,-0.3959,-0.4721,-0.1822,-0.3351,1.92,-0.036,-0.77,-0.664,0.27,14.91,1.55,1.91,-0.79,770297,839988,0,0,"Basic Industries",2.7,-0.278947368421053,0.0341633034509533,3.04144732460689,73.3333333333333,20
"338",8.97e+09,0,6.75e+09,1.98e+09,676770000,399770000,1.03e+09,0,355500000,321360000,"EXPD",22.84,19.29,1.72,1.32,4.63,0,0,0.0592,0.0931,0.1338,0.2071,34.84,0.125,2.05,0.273,5.4,0,2.4,10.07,0.83,1287540,1483780,0.016,0.015,"Transportation",2.5,0.0166149415634016,0.0102227973626846,3.73645760434146,0,5
"339",1.552e+10,1.321e+10,5.94e+09,4.58e+09,734890000,456540000,2.03e+09,1.76e+09,1.45e+09,989210000,"EXPE",35.43,23.31,1.57,2.31,8.25,2.23,17.98,0.0769,0.0941,0.0367,0.1717,46.32,0.144,3.43,0,15.92,74.57,0.65,13.05,0.67,1701180,2539480,0.007,0.007,"Consumer Services",2.4,0.229866077875718,0.0149069319856627,12.392966667356,6.03349889203884,42
"340",232120000,210040000,558360000,267330000,-8600000,-72210000,75570000,68500000,37340000,66820000,"EXTR",0,21.09,-1.96,0.42,2.03,0.38,-24.42,-0.1293,-0.084,-0.0624,-0.5134,5.69,-0.156,-0.74,0,0.76,59.18,1.04,1.16,1.95,962611,791225,0,0,"Technology",2.8,-0.0901960784313726,0.0236136110542987,2.92787639947316,25.8064516129033,15
